date,stock,action,amount,price,value
2024-12-13,SZ300782,BUY,943.4855315935017,12.805981636047363,12082.258391462767
2024-12-13,SH603019,SELL,1160.887547194463,10.861948013305664,12609.500186920182
2024-12-13,SZ002371,SELL,838.957161379433,12.639345169067383,10603.869144735621
2024-12-16,SH600584,BUY,1628.667325019107,7.641111850738525,12444.829198114112
2024-12-16,SZ300628,SELL,14847.033554235057,0.7890065312385559,11714.40644380945
2024-12-16,SZ000408,SELL,10836.659671329548,1.0772521495819092,11673.81492522734
2024-12-16,SH603501,BUY,566.420767647984,20.573171615600586,11653.071659462199
2024-12-17,SH603501,SELL,566.420767647984,20.573171615600586,11653.071659462199
2024-12-17,SH601012,SELL,794.0434593052738,13.465690612792969,10692.34355611668
2024-12-17,SH601689,BUY,4929.804342531323,2.292088508605957,11299.54788319179
2024-12-18,SH601698,SELL,1440.7074977135119,4.220417499542236,6080.387135071812
2024-12-18,SH600438,BUY,644.4877011436702,16.374032974243164,10552.862870020628
